25.08,-86.47,999999
25.08,-94.55,999999
25.08,-69.68,999999
25.08,-77.85,999999
25.08,-75.74,999999
25.08,-86.57,999999
25.08,-86.49,999999
25.08,-87.48,999999
25.08,-86.08,999999
25.08,-75.75,999999
25.08,-72.68,999999
25.08,-69.1,999999
25.08,-93.44,999999
25.08,-84.98,999999
25.08,-82.79,999999
25.08,-84.91,999999
25.08,-86.88,999999
25.08,-69.11,999999
25.08,-86.51,999999
25.08,-86.01,999999
25.08,-85.31,999999
25.08,-74.9,999999
25.09,-74.52,999999
25.09,-86.68,999999
25.09,-85.26,999999
25.09,-77.89,999999
25.09,-79.93,999999
25.09,-69.13,999999
25.09,-94.03,999999
25.09,-74.58,999999
25.09,-75.82,999999
25.09,-95.2,999999
25.09,-86.46,999999
25.09,-72.92,999999
25.09,-72.55,999999
25.09,-77.64,999999
25.09,-72.94,999999
25.09,-69.01,999999
25.09,-85.82,999999
25.09,-87.47,999999
25.09,-82.79,999999
25.09,-79.57,999999
25.09,-86.65,999999
25.09,-87.48,999999
25.09,-79.96,999999
25.09,-86.59,999999
25.09,-86.63,999999
25.09,-86.69,999999
25.09,-95.13,999999
25.09,-86.75,999999
25.09,-86.01,999999
25.09,-95.11,999999
25.09,-86.48,999999
25.1,-82.8,999999
25.1,-87.3,999999
25.1,-85.9,999999
25.1,-94.96,999999
25.1,-68.98,999999
25.1,-94.91,999999
25.1,-71.4,999999
25.1,-74.6,999999
25.1,-69.12,999999
25.1,-76.0,999999
25.1,-73.5,999999
25.1,-114.1,999999
25.1,-80.0,999999
25.1,-80.1,999999
25.1,-113.4,999999
25.1,-71.3,999999
25.1,-89.6,999999
25.1,-69.0,999999
25.1,-95.03,999999
25.1,-123.6,999999
25.1,-74.58,999999
25.1,-121.77,999999
25.1,-115.6,999999
25.1,-84.2,999999
25.1,-75.4,999999
25.1,-72.5,999999
25.1,-85.3,999999
25.1,-83.5,999999
25.1,-69.1,999999
25.1,-85.1,999999
25.1,-113.8,999999
25.1,-80.2,999999
25.1,-89.1,999999
25.1,-75.6,999999
25.1,-84.8,999999
25.1,-73.9,999999
25.1,-77.64,999999
25.1,-87.2,999999
25.1,-69.05,999999
25.1,-83.7,999999
25.1,-82.7,999999
25.1,-79.4,999999
25.1,-87.43,999999
25.1,-79.9,999999
25.1,-77.86,999999
25.1,-75.03,999999
25.1,-73.0,999999
25.1,-75.1,999999
25.1,-95.81,999999
25.1,-113.0,999999
25.1,-86.1,999999
25.1,-89.9,999999
25.1,-72.95,999999
25.1,-88.9,999999
25.1,-74.5,999999
25.1,-79.7,999999
25.1,-86.87,999999
25.1,-72.63,999999
25.1,-84.3,999999
25.1,-113.2,999999
25.1,-87.4,999999
25.1,-77.62,999999
25.1,-86.77,999999
25.1,-95.0,999999
25.1,-83.09,999999
25.1,-89.2,999999
25.1,-72.91,999999
25.1,-85.4,999999
25.1,-114.0,999999
25.1,-84.0,999999
25.1,-113.3,999999
25.1,-117.0,999999
25.1,-94.9,999999
25.1,-85.2,999999
25.1,-89.0,999999
25.1,-72.56,999999
25.1,-69.7,999999
25.1,-75.5,999999
25.1,-85.5,999999
25.1,-76.7,999999
25.1,-74.55,999999
25.1,-72.55,999999
25.1,-74.3,999999
25.1,-77.89,999999
25.1,-86.5,999999
25.1,-114.6,999999
25.1,-84.7,999999
25.1,-85.0,999999
25.1,-84.9,999999
25.1,-68.4,999999
25.1,-84.1,999999
25.1,-68.96,999999
25.1,-113.1,999999
25.1,-117.6,999999
25.1,-83.9,999999
25.1,-71.5,999999
25.1,-70.8,999999
25.1,-89.3,999999
25.1,-113.5,999999
25.1,-123.2,999999
25.1,-86.75,999999
25.1,-88.8,999999
25.1,-79.5,999999
25.1,-87.8,999999
25.1,-86.09,999999
25.1,-72.58,999999
25.1,-95.16,999999
25.1,-85.6,999999
25.1,-74.0,999999
25.1,-72.9,999999
25.1,-75.0,999999
25.1,-75.8,999999
25.1,-91.3,999999
25.1,-75.2,999999
25.1,-69.9,999999
25.1,-75.7,999999
25.1,-86.71,999999
25.1,-74.7,999999
25.1,-117.9,999999
25.1,-83.8,999999
25.1,-79.8,999999
25.1,-74.54,999999
25.11,-80.19,999999
25.11,-87.51,999999
25.11,-74.89,999999
25.11,-86.48,999999
25.11,-121.75,999999
25.11,-86.78,999999
25.11,-69.14,999999
25.11,-87.69,999999
25.11,-79.81,999999
25.11,-85.92,999999
25.11,-77.91,999999
25.11,-94.12,999999
25.11,-94.15,999999
25.11,-94.48,999999
25.11,-86.08,999999
25.11,-121.76,999999
25.11,-69.03,999999
25.11,-83.09,999999
25.11,-72.62,999999
25.11,-90.22,999999
25.11,-77.67,999999
25.11,-82.82,999999
25.11,-121.78,999999
25.11,-68.86,999999
25.11,-72.61,999999
25.11,-84.78,999999
25.11,-86.62,999999
25.11,-72.57,999999
25.11,-75.77,999999
25.11,-94.18,999999
25.11,-74.57,999999
25.11,-74.56,999999
25.11,-87.5,999999
25.11,-72.58,999999
25.11,-86.03,999999
25.12,-83.1,999999
25.12,-72.58,999999
25.12,-86.0,999999
25.12,-86.07,999999
25.12,-90.19,999999
25.12,-86.02,999999
25.12,-94.18,999999
25.12,-79.81,999999
25.12,-77.49,999999
25.12,-86.01,999999
25.12,-86.09,999999
25.12,-84.72,999999
25.12,-72.97,999999
25.12,-76.02,999999
25.12,-77.42,999999
25.12,-94.04,999999
25.12,-69.11,999999
25.12,-77.69,999999
25.12,-72.61,999999
25.12,-77.41,999999
25.12,-94.03,999999
25.12,-86.17,999999
25.12,-86.1,999999
25.12,-77.5,999999
25.12,-77.39,999999
25.12,-77.57,999999
25.12,-85.01,999999
25.12,-77.4,999999
25.12,-86.05,999999
25.12,-121.76,999999
25.12,-72.95,999999
25.12,-68.84,999999
25.12,-86.48,999999
25.12,-77.58,999999
25.12,-86.06,999999
25.12,-72.6,999999
25.12,-75.85,999999
25.12,-72.96,999999
25.12,-68.32,999999
25.12,-82.81,999999
25.12,-85.32,999999
25.13,-83.1,999999
25.13,-83.09,999999
25.13,-90.2,999999
25.13,-84.95,999999
25.13,-72.64,999999
25.13,-82.8,999999
25.13,-77.91,999999
25.13,-95.24,999999
25.13,-86.48,999999
25.13,-122.51,999999
25.13,-77.54,999999
25.13,-77.53,999999
25.13,-87.44,999999
25.13,-92.35,999999
25.13,-85.89,999999
25.13,-82.79,999999
25.13,-72.6,999999
25.13,-72.94,999999
25.13,-74.2,999999
25.13,-74.25,999999
25.13,-121.79,999999
25.13,-76.02,999999
25.13,-69.0,999999
25.13,-68.31,999999
25.13,-77.41,999999
25.13,-77.56,999999
25.13,-95.18,999999
25.13,-83.08,999999
25.13,-94.03,999999
25.13,-77.46,999999
25.13,-72.95,999999
25.13,-93.42,999999
25.13,-85.88,999999
25.13,-83.56,999999
25.13,-95.83,999999
25.13,-68.81,999999
25.13,-77.48,999999
25.13,-87.14,999999
25.13,-77.42,999999
25.13,-86.0,999999
25.13,-75.03,999999
25.13,-72.91,999999
25.13,-68.99,999999
25.13,-72.62,999999
25.13,-68.82,999999
25.13,-74.13,999999
25.13,-95.19,999999
25.14,-86.02,999999
25.14,-72.65,999999
25.14,-77.42,999999
25.14,-83.56,999999
25.14,-83.07,999999
25.14,-86.51,999999
25.14,-79.54,999999
25.14,-77.43,999999
25.14,-94.19,999999
25.14,-72.95,999999
25.14,-82.77,999999
25.14,-94.29,999999
25.14,-72.42,999999
25.14,-77.38,999999
25.14,-72.32,999999
25.14,-74.27,999999
25.14,-94.8,999999
25.14,-95.25,999999
25.14,-84.76,999999
25.14,-72.99,999999
25.14,-74.14,999999
25.14,-94.25,999999
25.14,-82.8,999999
25.14,-72.39,999999
25.14,-91.7,999999
25.14,-82.79,999999
25.14,-86.06,999999
25.14,-122.53,999999
25.14,-85.89,999999
25.14,-72.6,999999
25.14,-72.4,999999
25.14,-72.43,999999
25.14,-75.79,999999
25.14,-86.05,999999
25.14,-72.61,999999
25.14,-74.26,999999
25.14,-74.13,999999
25.14,-85.22,999999
25.14,-74.33,999999
25.15,-85.44,999999
25.15,-72.21,999999
25.15,-86.49,999999
25.15,-77.43,999999
25.15,-77.42,999999
25.15,-95.29,999999
25.15,-74.28,999999
25.15,-86.47,999999
25.15,-94.3,999999
25.15,-69.93,999999
25.15,-72.86,999999
25.15,-85.24,999999
25.15,-87.49,999999
25.15,-77.41,999999
25.15,-77.54,999999
25.15,-83.53,999999
25.15,-93.41,999999
25.15,-73.15,999999
25.15,-87.59,999999
25.15,-86.85,999999
25.16,-94.35,999999
25.16,-77.93,999999
25.16,-86.46,999999
25.16,-87.69,999999
25.16,-86.98,999999
25.16,-83.93,999999
25.16,-69.4,999999
25.16,-94.37,999999
25.16,-72.56,999999
25.16,-83.5,999999
25.16,-93.41,999999
25.16,-86.04,999999
25.16,-94.79,999999
25.16,-77.41,999999
25.16,-94.03,999999
25.16,-77.35,999999
25.16,-77.38,999999
25.16,-77.4,999999
25.16,-75.04,999999
25.16,-73.03,999999
25.17,-68.4,999999
25.17,-82.82,999999
25.17,-92.34,999999
25.17,-86.7,999999
25.17,-68.33,999999
25.17,-77.52,999999
25.17,-73.03,999999
25.17,-77.74,999999
25.17,-93.45,999999
25.17,-74.53,999999
25.17,-94.13,999999
25.17,-77.8,999999
25.17,-85.92,999999
25.17,-79.89,999999
25.17,-85.99,999999
25.17,-77.35,999999
25.17,-91.68,999999
25.17,-72.98,999999
25.17,-94.76,999999
25.17,-77.4,999999
25.17,-72.54,999999
25.17,-95.31,999999
25.17,-93.46,999999
25.18,-69.63,999999
25.18,-86.93,999999
25.18,-68.38,999999
25.18,-85.07,999999
25.18,-83.5,999999
25.18,-77.29,999999
25.18,-82.82,999999
25.18,-77.31,999999
25.18,-86.5,999999
25.18,-85.99,999999
25.18,-80.13,999999
25.18,-122.54,999999
25.18,-68.39,999999
25.18,-77.78,999999
25.18,-69.49,999999
25.18,-68.85,999999
25.18,-69.93,999999
25.18,-73.2,999999
25.18,-77.75,999999
25.18,-87.61,999999
25.18,-86.8,999999
25.18,-86.79,999999
25.18,-93.47,999999
25.19,-86.02,999999
25.19,-86.98,999999
25.19,-90.14,999999
25.19,-68.72,999999
25.19,-82.8,999999
25.19,-82.83,999999
25.19,-77.29,999999
25.19,-87.62,999999
25.19,-87.42,999999
25.19,-84.97,999999
25.19,-68.85,999999
25.19,-69.89,999999
25.19,-86.47,999999
25.19,-82.84,999999
25.19,-85.98,999999
25.19,-86.48,999999
25.19,-86.76,999999
25.19,-68.77,999999
25.19,-86.52,999999
25.19,-67.1,999999
25.19,-84.77,999999
25.19,-94.1,999999
25.19,-82.81,999999
25.19,-86.8,999999
25.19,-82.79,999999
25.19,-86.09,999999
25.19,-91.68,999999
25.19,-93.48,999999
25.19,-77.3,999999
25.2,-115.4,999999
25.2,-84.5,999999
25.2,-77.51,999999
25.2,-89.7,999999
25.2,-94.1,999999
25.2,-75.9,999999
25.2,-114.0,999999
25.2,-85.22,999999
25.2,-84.2,999999
25.2,-87.48,999999
25.2,-69.62,999999
25.2,-123.2,999999
25.2,-93.48,999999
25.2,-87.0,999999
25.2,-75.8,999999
25.2,-85.1,999999
25.2,-70.6,999999
25.2,-85.6,999999
25.2,-87.3,999999
25.2,-83.2,999999
25.2,-73.8,999999
25.2,-75.6,999999
25.2,-68.79,999999
25.2,-116.4,999999
25.2,-83.9,999999
25.2,-124.7,999999
25.2,-120.5,999999
25.2,-94.73,999999
25.2,-113.6,999999
25.2,-85.99,999999
25.2,-85.2,999999
25.2,-67.08,999999
25.2,-74.0,999999
25.2,-74.5,999999
25.2,-79.5,999999
25.2,-113.9,999999
25.2,-73.3,999999
25.2,-95.9,999999
25.2,-117.2,999999
25.2,-119.1,999999
25.2,-94.9,999999
25.2,-86.8,999999
25.2,-96.0,999999
25.2,-87.1,999999
25.2,-74.4,999999
25.2,-68.78,999999
25.2,-86.5,999999
25.2,-94.5,999999
25.2,-87.56,999999
25.2,-90.8,999999
25.2,-86.52,999999
25.2,-69.89,999999
25.2,-124.3,999999
25.2,-83.1,999999
25.2,-87.44,999999
25.2,-85.7,999999
25.2,-92.4,999999
25.2,-74.7,999999
25.2,-80.38,994430
25.2,-86.7,999999
25.2,-67.4,999999
25.2,-113.7,999999
25.2,-75.5,999999
25.2,-89.9,999999
25.2,-79.8,999999
25.2,-83.8,999999
25.2,-117.4,999999
25.2,-76.9,999999
25.2,-92.34,999999
25.2,-87.5,999999
25.2,-85.4,999999
25.2,-85.3,999999
25.2,-85.5,999999
25.2,-79.9,999999
25.2,-74.6,999999
25.2,-87.8,999999
25.2,-93.98,999999
25.2,-80.1,999999
25.2,-117.9,999999
25.2,-116.1,999999
25.2,-85.21,999999
25.2,-89.5,999999
25.2,-115.3,999999
25.2,-112.9,999999
25.2,-67.12,999999
25.2,-69.0,999999
25.2,-86.1,999999
25.2,-93.39,999999
25.2,-77.1,999999
25.2,-75.05,999999
25.2,-89.3,999999
25.2,-74.3,999999
25.2,-113.1,999999
25.2,-87.16,999999
25.2,-77.5,999999
25.2,-124.8,999999
25.2,-90.0,999999
25.2,-80.0,999999
25.2,-113.5,999999
25.2,-84.9,999999
25.2,-94.72,999999
25.2,-86.53,999999
25.2,-90.6,999999
25.2,-89.6,999999
25.2,-85.9,999999
25.2,-114.9,999999
25.2,-123.4,999999
25.2,-76.0,999999
25.2,-117.0,999999
25.2,-93.99,999999
25.2,-84.0,999999
25.2,-85.0,999999
25.2,-83.91,999999
25.2,-67.09,999999
25.2,-75.4,999999
25.21,-77.39,999999
25.21,-86.85,999999
25.21,-86.86,999999
25.21,-86.74,999999
25.21,-69.6,999999
25.21,-94.7,999999
25.21,-83.07,999999
25.21,-86.1,999999
25.21,-83.06,999999
25.21,-86.75,999999
25.21,-67.1,999999
25.21,-84.9,999999
25.21,-86.0,999999
25.21,-72.76,999999
25.21,-69.52,999999
25.21,-67.11,999999
25.21,-84.92,999999
25.21,-72.73,999999
25.22,-67.09,999999
25.22,-85.11,999999
25.22,-94.04,999999
25.22,-84.52,999999
25.22,-85.38,999999
25.22,-69.51,999999
25.22,-77.39,999999
25.22,-77.4,999999
25.22,-86.52,999999
25.22,-86.75,999999
25.22,-77.57,999999
25.22,-93.46,999999
25.22,-82.81,999999
25.22,-86.93,999999
25.22,-83.46,999999
25.22,-86.74,999999
25.22,-86.02,999999
25.22,-86.84,999999
25.22,-73.31,999999
25.22,-83.07,999999
25.22,-69.59,999999
25.22,-92.34,999999
25.22,-86.1,999999
25.22,-87.7,999999
25.22,-67.13,999999
25.22,-83.12,999999
25.22,-86.09,999999
25.22,-94.06,999999
25.22,-83.45,999999
25.22,-74.95,999999
25.22,-77.32,999999
25.22,-74.94,999999
25.22,-75.78,999999
25.22,-94.03,999999
25.23,-77.93,999999
25.23,-87.55,999999
25.23,-86.09,999999
25.23,-90.1,999999
25.23,-74.55,999999
25.23,-87.26,999999
25.23,-67.11,999999
25.23,-67.12,999999
25.23,-83.44,999999
25.23,-83.08,999999
25.23,-77.49,999999
25.23,-94.19,999999
25.23,-82.8,999999
25.23,-77.55,999999
25.23,-77.38,999999
25.23,-86.98,999999
25.23,-73.32,999999
25.23,-87.16,999999
25.23,-83.45,999999
25.23,-93.48,999999
25.23,-83.11,999999
25.24,-93.49,999999
25.24,-124.86,999999
25.24,-79.97,999999
25.24,-77.49,999999
25.24,-83.21,999999
25.24,-74.02,999999
25.24,-73.96,999999
25.24,-88.01,999999
25.24,-77.39,999999
25.24,-77.5,999999
25.24,-83.2,999999
25.24,-87.11,999999
25.24,-85.84,999999
25.24,-86.47,999999
25.24,-77.56,999999
25.24,-87.57,999999
25.24,-86.77,999999
25.24,-77.58,999999
25.24,-95.32,999999
25.24,-94.63,999999
25.24,-73.97,999999
25.24,-75.77,999999
25.24,-86.45,999999
25.24,-86.79,999999
25.24,-93.97,999999
25.24,-73.98,999999
25.24,-86.07,999999
25.24,-79.5,999999
25.24,-72.81,999999
25.24,-69.85,999999
25.25,-77.32,999999
25.25,-95.83,999999
25.25,-73.99,999999
25.25,-94.62,999999
25.25,-73.04,999999
25.25,-68.52,999999
25.25,-87.42,999999
25.25,-77.91,999999
25.25,-121.92,999999
25.25,-82.8,999999
25.25,-85.81,999999
25.25,-86.44,999999
25.25,-75.93,999999
25.25,-83.95,999999
25.25,-74.97,999999
25.25,-86.5,999999
25.25,-86.76,999999
25.25,-84.92,999999
25.25,-93.43,999999
25.25,-86.77,999999
25.25,-69.84,999999
25.25,-86.13,999999
25.25,-92.44,999999
25.25,-77.39,999999
25.25,-73.06,999999
25.25,-79.86,999999
25.25,-75.77,999999
25.25,-93.49,999999
25.25,-94.22,999999
25.25,-77.37,999999
25.25,-87.29,999999
25.25,-77.33,999999
25.25,-94.63,999999
25.25,-83.4,999999
25.25,-83.41,999999
25.26,-67.09,999999
25.26,-73.08,999999
25.26,-69.56,999999
25.26,-85.43,999999
25.26,-77.92,999999
25.26,-77.56,999999
25.26,-86.08,999999
25.26,-87.56,999999
25.26,-73.59,999999
25.26,-87.11,999999
25.26,-124.86,999999
25.26,-86.81,999999
25.26,-77.39,999999
25.26,-124.97,999999
25.26,-69.55,999999
25.26,-73.62,999999
25.26,-94.24,999999
25.26,-83.12,999999
25.26,-83.21,999999
25.26,-86.73,999999
25.26,-124.87,999999
25.26,-77.6,999999
25.26,-76.15,999999
25.26,-83.39,999999
25.26,-67.1,999999
25.26,-84.4,999999
25.26,-69.57,999999
25.26,-83.37,999999
25.26,-93.49,999999
25.26,-68.78,999999
25.27,-86.02,999999
25.27,-87.71,999999
25.27,-85.2,999999
25.27,-86.13,999999
25.27,-92.44,999999
25.27,-79.77,999999
25.27,-121.9,999999
25.27,-87.3,999999
25.27,-86.01,999999
25.27,-73.09,999999
25.27,-90.07,999999
25.27,-67.1,999999
25.27,-95.31,999999
25.27,-121.95,999999
25.27,-91.67,999999
25.27,-83.21,999999
25.27,-69.84,999999
25.27,-73.92,999999
25.27,-86.81,999999
25.27,-86.42,999999
25.27,-86.66,999999
25.27,-77.33,999999
25.27,-88.26,999999
25.27,-69.57,999999
25.27,-76.15,999999
25.28,-73.84,999999
25.28,-86.54,999999
25.28,-83.94,999999
25.28,-87.12,999999
25.28,-73.49,999999
25.28,-73.38,999999
25.28,-86.67,999999
25.28,-87.2,999999
25.28,-87.11,999999
25.28,-86.81,999999
25.28,-73.9,999999
25.28,-87.05,999999
25.28,-69.55,999999
25.28,-87.09,999999
25.28,-86.51,999999
25.28,-86.14,999999
25.28,-93.43,999999
25.28,-79.48,999999
25.28,-86.13,999999
25.28,-95.3,999999
25.28,-74.97,999999
25.28,-86.1,999999
25.28,-87.03,999999
25.28,-83.19,999999
25.28,-77.52,999999
25.28,-73.88,999999
25.28,-87.02,999999
25.28,-73.47,999999
25.28,-87.21,999999
25.28,-67.1,999999
25.28,-87.16,999999
25.28,-75.94,999999
25.29,-73.51,999999
25.29,-83.34,999999
25.29,-83.26,999999
25.29,-83.25,999999
25.29,-86.01,999999
25.29,-83.32,999999
25.29,-86.52,999999
25.29,-77.39,999999
25.29,-94.26,999999
25.29,-85.97,999999
25.29,-87.3,999999
25.29,-86.57,999999
25.29,-86.79,999999
25.29,-93.43,999999
25.29,-83.3,999999
25.29,-85.74,999999
25.29,-73.45,999999
25.29,-86.42,999999
25.29,-86.13,999999
25.29,-83.28,999999
25.29,-83.33,999999
25.29,-86.31,999999
25.29,-83.35,999999
25.29,-83.29,999999
25.29,-87.16,999999
25.29,-86.98,999999
25.29,-94.55,999999
25.3,-85.4,999999
25.3,-95.0,999999
25.3,-79.8,999999
25.3,-74.2,999999
25.3,-120.4,999999
25.3,-114.2,999999
25.3,-86.7,999999
25.3,-73.2,999999
25.3,-113.1,999999
25.3,-79.4,999999
25.3,-117.8,999999
25.3,-79.7,999999
25.3,-86.24,999999
25.3,-91.9,999999
25.3,-87.3,999999
25.3,-94.27,999999
25.3,-68.52,999999
25.3,-85.2,999999
25.3,-73.5,999999
25.3,-93.48,999999
25.3,-120.5,999999
25.3,-69.0,999999
25.3,-75.8,999999
25.3,-123.0,999999
25.3,-68.78,999999
25.3,-83.27,999999
25.3,-85.97,999999
25.3,-94.9,999999
25.3,-85.46,999999
25.3,-77.54,999999
25.3,-83.9,999999
25.3,-83.34,999999
25.3,-80.1,999999
25.3,-73.0,999999
25.3,-113.7,999999
25.3,-77.5,999999
25.3,-86.6,999999
25.3,-86.8,999999
25.3,-86.1,999999
25.3,-75.9,999999
25.3,-85.8,999999
25.3,-118.9,999999
25.3,-88.9,999999
25.3,-113.6,999999
25.3,-84.4,999999
25.3,-85.6,999999
25.3,-93.49,999999
25.3,-85.9,999999
25.3,-94.53,999999
25.3,-83.22,999999
25.3,-84.3,999999
25.3,-74.6,999999
25.3,-83.24,999999
25.3,-85.1,999999
25.3,-75.0,999999
25.3,-73.74,999999
25.3,-85.3,999999
25.3,-113.3,999999
25.3,-77.56,999999
25.3,-80.0,999999
25.3,-77.52,999999
25.3,-87.7,999999
25.3,-87.27,999999
25.3,-122.8,999999
25.3,-89.5,999999
25.3,-119.5,999999
25.3,-76.0,999999
25.3,-83.28,999999
25.3,-114.0,999999
25.3,-84.0,999999
25.3,-87.0,999999
25.3,-86.0,999999
25.3,-75.95,999999
25.3,-85.7,999999
25.3,-75.5,999999
25.3,-121.5,999999
25.3,-86.5,999999
25.3,-79.9,999999
25.3,-83.29,999999
25.3,-83.3,999999
25.3,-74.3,999999
25.3,-115.4,999999
25.3,-89.3,999999
25.3,-95.83,999999
25.3,-93.41,999999
25.3,-73.8,999999
25.3,-76.1,999999
25.3,-83.7,999999
25.3,-87.8,999999
25.3,-84.1,999999
25.3,-119.4,999999
25.3,-86.84,999999
25.3,-83.32,999999
25.3,-83.31,999999
25.3,-73.7,999999
25.3,-87.06,999999
25.3,-86.9,999999
25.3,-85.5,999999
25.3,-123.3,999999
25.3,-89.0,999999
25.31,-86.14,999999
25.31,-92.38,999999
25.31,-86.93,999999
25.31,-67.12,999999
25.31,-73.14,999999
25.31,-68.77,999999
25.31,-83.31,999999
25.31,-86.89,999999
25.31,-77.19,999999
25.31,-86.85,999999
25.31,-67.09,999999
25.31,-87.07,999999
25.31,-93.49,999999
25.31,-83.29,999999
25.31,-68.53,999999
25.31,-86.26,999999
25.31,-93.39,999999
25.31,-68.56,999999
25.31,-91.69,999999
25.31,-93.85,999999
25.31,-68.52,999999
25.31,-92.42,999999
25.31,-83.32,999999
25.31,-82.77,999999
25.31,-86.36,999999
25.31,-77.4,999999
25.31,-83.27,999999
25.31,-90.06,999999
25.31,-77.52,999999
25.31,-86.56,999999
25.31,-68.79,999999
25.31,-73.49,999999
25.31,-83.28,999999
25.31,-83.3,999999
25.31,-86.4,999999
25.31,-94.26,999999
25.32,-94.27,999999
25.32,-83.28,999999
25.32,-77.9,999999
25.32,-77.26,999999
25.32,-83.97,999999
25.32,-86.17,999999
25.32,-86.92,999999
25.32,-68.54,999999
25.32,-86.89,999999
25.32,-68.76,999999
25.32,-77.39,999999
25.32,-79.77,999999
25.32,-93.49,999999
25.32,-83.29,999999
25.32,-86.34,999999
25.32,-77.17,999999
25.32,-82.76,999999
25.32,-83.3,999999
25.32,-86.39,999999
25.32,-92.41,999999
25.32,-68.81,999999
25.32,-67.12,999999
25.32,-75.97,999999
25.32,-86.96,999999
25.32,-83.31,999999
25.32,-87.72,999999
25.32,-68.77,999999
25.32,-77.19,999999
25.32,-85.69,999999
25.32,-86.27,999999
25.32,-86.26,999999
25.32,-86.09,999999
25.33,-73.16,999999
25.33,-86.59,999999
25.33,-77.12,999999
25.33,-77.54,999999
25.33,-93.83,999999
